Data;Godzina;Minuty;Wolumen
2002-03-14;14;0;17620.40
2002-03-14;16;0;17231.40
2002-03-14;18;0;18451.60
2002-03-14;20;0;19269.70
2002-03-14;22;0;17261.80
2002-03-14;24;0;15731.60
2002-03-15;2;0;14868.70
2002-03-15;4;0;15359.80
2002-03-15;6;0;15658.20
2002-03-15;8;0;17878.50
2002-03-15;10;0;18263.50
2002-03-15;12;0;18496.00
2002-03-15;14;0;18283.70
2002-03-15;16;0;17582.40
2002-03-15;18;0;18843.20
2002-03-15;20;0;19392.20
2002-03-15;22;0;17298.10
2002-03-15;24;0;15868.70
2002-03-16;2;0;14945.00
2002-03-16;4;0;15165.00
2002-03-16;6;0;14623.10
2002-03-16;8;0;15874.60
2002-03-16;10;0;16540.80
2002-03-16;12;0;16592.80
2002-03-16;14;0;16076.10
2002-03-16;16;0;15582.10
2002-03-16;18;0;17004.20
2002-03-16;20;0;17924.60
2002-03-16;22;0;16296.30
2002-03-16;24;0;14402.10
2002-03-17;2;0;13418.90
2002-03-17;4;0;13737.90
2002-03-17;6;0;13468.30
2002-03-17;8;0;13661.40
2002-03-17;10;0;14110.70
2002-03-17;12;0;14012.40
2002-03-17;14;0;13783.70
2002-03-17;16;0;13201.50
2002-03-17;18;0;14436.90
2002-03-17;20;0;16357.60
2002-03-17;22;0;15195.40
2002-03-17;24;0;13856.50
2002-03-18;2;0;14130.60
2002-03-18;4;0;14021.80
2002-03-18;6;0;14478.10
2002-03-18;8;0;17186.70
2002-03-18;10;0;17138.20
2002-03-18;12;0;17066.50
2002-03-18;14;0;16615.90
2002-03-18;16;0;15922.40
2002-03-18;18;0;17028.40
2002-03-18;20;0;18768.00
2002-03-18;22;0;16894.90
2002-03-18;24;0;15164.90
2002-03-19;2;0;14656.70
2002-03-19;4;0;14698.80
2002-03-19;6;0;15219.70
2002-03-19;8;0;17025.60
2002-03-19;10;0;17401.30
2002-03-19;12;0;17494.90
2002-03-19;14;0;17302.80
2002-03-19;16;0;17291.90
2002-03-19;18;0;18177.50
2002-03-19;20;0;18945.90
2002-03-19;22;0;16892.70
2002-03-19;24;0;15279.80
2002-03-20;2;0;15228.80
2002-03-20;4;0;14947.70
2002-03-20;6;0;15439.80
2002-03-20;8;0;17401.00
2002-03-20;10;0;17616.70
2002-03-20;12;0;17918.70
2002-03-20;14;0;17580.10
2002-03-20;16;0;17158.30
2002-03-20;18;0;17801.20
2002-03-20;20;0;19213.20
2002-03-20;22;0;17189.20
2002-03-20;24;0;15473.70
2002-03-21;2;0;15272.40
2002-03-21;4;0;15605.00
2002-03-21;6;0;15555.20
2002-03-21;8;0;17591.20
2002-03-21;10;0;17820.00
2002-03-21;12;0;18050.10
2002-03-21;14;0;17885.70
2002-03-21;16;0;17301.10
2002-03-21;18;0;17766.20
2002-03-21;20;0;19413.60
2002-03-21;22;0;17222.90
2002-03-21;24;0;15912.50
2002-03-22;2;0;15356.60
2002-03-22;4;0;15613.40
2002-03-22;6;0;15589.10
2002-03-22;8;0;17644.20
2002-03-22;10;0;18128.10
2002-03-22;12;0;18370.80
2002-03-22;14;0;17952.90
2002-03-22;16;0;17446.60
2002-03-22;18;0;17586.10
2002-03-22;20;0;19294.10
2002-03-22;22;0;17303.20
2002-03-22;24;0;15799.40
2002-03-23;2;0;14923.30
2002-03-23;4;0;15267.40
2002-03-23;6;0;14546.00
2002-03-23;8;0;15792.80
2002-03-23;10;0;16805.70
2002-03-23;12;0;16961.10
2002-03-23;14;0;16686.50
2002-03-23;16;0;16119.10
2002-03-23;18;0;17014.80
2002-03-23;20;0;18380.30
2002-03-23;22;0;16592.70
2002-03-23;24;0;14767.00
2002-03-24;2;0;14118.20
2002-03-24;4;0;14114.50
2002-03-24;6;0;13308.70
2002-03-24;8;0;14223.70
2002-03-24;10;0;14574.90
2002-03-24;12;0;15038.60
2002-03-24;14;0;14910.60
2002-03-24;16;0;14547.60
2002-03-24;18;0;15481.40
2002-03-24;20;0;17080.50
2002-03-24;22;0;15923.70
2002-03-24;24;0;14919.00
2002-03-25;2;0;14467.30
2002-03-25;4;0;14323.10
2002-03-25;6;0;15436.00
2002-03-25;8;0;18049.20
2002-03-25;10;0;18975.90
2002-03-25;12;0;19293.40
2002-03-25;14;0;18990.90
2002-03-25;16;0;18224.50
2002-03-25;18;0;18654.30
2002-03-25;20;0;19990.00
2002-03-25;22;0;17748.70
2002-03-25;24;0;16390.70
2002-03-26;2;0;15788.60
2002-03-26;4;0;15657.80
2002-03-26;6;0;16006.10
2002-03-26;8;0;18237.30
2002-03-26;10;0;18679.60
2002-03-26;12;0;18638.20
2002-03-26;14;0;18200.00
2002-03-26;16;0;17607.60
2002-03-26;18;0;17920.50
2002-03-26;20;0;19999.00
2002-03-26;22;0;17736.60
2002-03-26;24;0;16303.80
2002-03-27;2;0;15681.10
2002-03-27;4;0;15727.90
2002-03-27;6;0;16149.90
2002-03-27;8;0;18200.20
2002-03-27;10;0;18518.30
2002-03-27;12;0;18855.80
2002-03-27;14;0;18348.60
2002-03-27;16;0;17476.30
2002-03-27;18;0;17658.70
2002-03-27;20;0;20113.10
2002-03-27;22;0;18004.70
2002-03-27;24;0;16244.00
2002-03-28;2;0;15863.90
2002-03-28;4;0;15692.30
2002-03-28;6;0;16173.10
2002-03-28;8;0;18003.80
2002-03-28;10;0;18454.60
2002-03-28;12;0;18589.70
2002-03-28;14;0;18165.40
2002-03-28;16;0;17397.60
2002-03-28;18;0;17139.20
2002-03-28;20;0;19700.40
2002-03-28;22;0;17768.60
2002-03-28;24;0;15642.00
2002-03-29;2;0;15420.90
2002-03-29;4;0;15435.40
2002-03-29;6;0;15341.40
2002-03-29;8;0;17064.60
2002-03-29;10;0;17664.80
2002-03-29;12;0;17773.20
2002-03-29;14;0;17238.70
2002-03-29;16;0;16454.10
2002-03-29;18;0;16311.60
2002-03-29;20;0;18845.40
2002-03-29;22;0;17138.10
2002-03-29;24;0;14970.90
2002-03-30;2;0;13835.50
2002-03-30;4;0;14074.20
2002-03-30;6;0;13564.40
2002-03-30;8;0;14065.00
2002-03-30;10;0;14711.10
2002-03-30;12;0;14494.80
2002-03-30;14;0;14161.90
2002-03-30;16;0;13588.00
2002-03-30;18;0;14077.20
2002-03-30;20;0;16282.50
2002-03-30;22;0;15050.90
2002-03-30;24;0;12591.30
2002-03-31;3;0;11897.50
2002-03-31;5;0;12097.50
2002-03-31;7;0;11743.20
2002-03-31;9;0;12034.60
2002-03-31;11;0;11341.40
2002-03-31;13;0;11088.20
2002-03-31;15;0;10760.40
2002-03-31;17;0;10942.20
2002-03-31;19;0;11315.70
2002-03-31;21;0;13451.80
2002-03-31;23;0;12455.80
2002-04-01;1;0;11125.20
2002-04-01;3;0;10598.30
2002-04-01;5;0;11187.80
2002-04-01;7;0;11478.70
2002-04-01;9;0;11352.10
2002-04-01;11;0;11425.20
2002-04-01;13;0;11354.90
2002-04-01;15;0;11177.90
2002-04-01;17;0;11439.20
2002-04-01;19;0;11635.90
2002-04-01;21;0;13961.40
2002-04-01;23;0;12902.10
2002-04-02;1;0;12564.80
2002-04-02;3;0;12168.30
2002-04-02;5;0;12600.80
2002-04-02;7;0;14048.50
2002-04-02;9;0;16251.50
2002-04-02;11;0;16710.40
2002-04-02;13;0;16393.80
2002-04-02;15;0;15803.40
2002-04-02;17;0;15296.50
2002-04-02;19;0;15521.00
2002-04-02;21;0;17726.00
2002-04-02;23;0;15189.60
2002-04-03;1;0;14446.40
2002-04-03;3;0;14327.80
2002-04-03;5;0;14696.50
2002-04-03;7;0;15562.70
2002-04-03;9;0;17046.50
2002-04-03;11;0;17024.60
2002-04-03;13;0;16764.60
2002-04-03;15;0;16331.00
2002-04-03;17;0;15810.00
2002-04-03;19;0;16042.20
2002-04-03;21;0;18277.70
2002-04-03;23;0;15681.00
2002-04-04;1;0;14980.30
2002-04-04;3;0;14848.70
2002-04-04;5;0;14938.60
2002-04-04;7;0;16065.80
2002-04-04;9;0;17261.70
2002-04-04;11;0;17114.60
2002-04-04;13;0;16896.40
2002-04-04;15;0;16446.40
2002-04-04;17;0;15906.10
2002-04-04;19;0;16479.90
2002-04-04;21;0;18295.20
2002-04-04;23;0;15906.30
2002-04-05;1;0;15046.70
2002-04-05;3;0;14874.00
2002-04-05;5;0;15203.60
2002-04-05;7;0;15962.40
2002-04-05;9;0;17501.00
2002-04-05;11;0;17596.70
2002-04-05;13;0;17739.70
2002-04-05;15;0;17346.20
2002-04-05;17;0;16715.60
2002-04-05;19;0;16793.60
2002-04-05;21;0;18205.30
2002-04-05;23;0;16361.70
2002-04-06;1;0;15437.60
2002-04-06;3;0;15048.80
2002-04-06;5;0;14925.80
2002-04-06;7;0;14770.20
2002-04-06;9;0;15808.60
2002-04-06;11;0;16423.10
2002-04-06;13;0;16433.10
2002-04-06;15;0;15777.20
2002-04-06;17;0;15311.10
2002-04-06;19;0;15514.20
2002-04-06;21;0;17084.10
2002-04-06;23;0;15282.90
2002-04-07;1;0;13658.20
2002-04-07;3;0;13589.40
2002-04-07;5;0;13750.50
2002-04-07;7;0;13276.10
2002-04-07;9;0;13378.90
2002-04-07;11;0;13978.10
2002-04-07;13;0;13898.30
2002-04-07;15;0;13650.10
2002-04-07;17;0;13281.70
2002-04-07;19;0;13723.50
2002-04-07;21;0;15897.00
2002-04-07;23;0;14392.80
2002-04-08;1;0;13763.40
2002-04-08;3;0;13788.60
2002-04-08;5;0;14436.20
2002-04-08;7;0;15931.70
2002-04-08;9;0;17600.40
2002-04-08;11;0;17662.80
2002-04-08;13;0;17370.50
2002-04-08;15;0;16929.80
2002-04-08;17;0;16444.40
2002-04-08;19;0;16514.30
2002-04-08;21;0;18381.70
2002-04-08;23;0;16086.10
2002-04-09;1;0;15392.90
2002-04-09;3;0;15058.70
2002-04-09;5;0;15407.80
2002-04-09;7;0;16375.50
2002-04-09;9;0;17691.80
2002-04-09;11;0;17676.90
2002-04-09;13;0;17708.00
2002-04-09;15;0;17336.40
2002-04-09;17;0;16828.90
2002-04-09;19;0;16725.10
2002-04-09;21;0;18718.80
2002-04-09;23;0;16324.70
2002-04-10;1;0;15282.20
2002-04-10;3;0;15146.70
2002-04-10;5;0;15615.40
2002-04-10;7;0;16338.80
2002-04-10;9;0;17793.70
2002-04-10;11;0;17633.50
2002-04-10;13;0;17612.80
2002-04-10;15;0;17372.60
2002-04-10;17;0;16820.70
2002-04-10;19;0;16874.50
2002-04-10;21;0;18534.80
2002-04-10;23;0;16110.80
2002-04-11;1;0;15558.10
2002-04-11;3;0;15076.70
2002-04-11;5;0;15298.90
2002-04-11;7;0;16406.20
2002-04-11;9;0;17486.80
2002-04-11;11;0;17374.00
2002-04-11;13;0;17181.30
2002-04-11;15;0;16747.50
2002-04-11;17;0;15985.00
2002-04-11;19;0;16206.90
2002-04-11;21;0;17930.90
2002-04-11;23;0;15979.10
2002-04-12;1;0;14393.50
2002-04-12;3;0;14974.70
2002-04-12;5;0;15492.40
2002-04-12;7;0;16023.10
2002-04-12;9;0;17010.90
2002-04-12;11;0;16890.00
2002-04-12;13;0;16771.00
2002-04-12;15;0;16498.10
2002-04-12;17;0;16200.70
2002-04-12;19;0;16493.50
2002-04-12;21;0;17842.40
2002-04-12;23;0;15722.30
2002-04-13;1;0;14545.80
2002-04-13;3;0;14215.60
2002-04-13;5;0;14272.60
2002-04-13;7;0;14484.90
2002-04-13;9;0;15051.60
2002-04-13;11;0;15787.80
2002-04-13;13;0;15658.30
2002-04-13;15;0;15113.00
2002-04-13;17;0;14777.90
2002-04-13;19;0;15203.20
2002-04-13;21;0;16476.10
2002-04-13;23;0;14420.30
2002-04-14;1;0;12649.20
2002-04-14;3;0;12838.00
2002-04-14;5;0;12922.80
2002-04-14;7;0;12549.40
2002-04-14;9;0;12754.60
2002-04-14;11;0;13219.50
2002-04-14;13;0;13073.60
2002-04-14;15;0;12765.90
2002-04-14;17;0;12408.50
2002-04-14;19;0;13216.90
2002-04-14;21;0;15156.00
2002-04-14;23;0;13569.60
2002-04-15;1;0;13021.00
2002-04-15;3;0;13236.80
2002-04-15;5;0;13483.90
2002-04-15;7;0;15105.20
2002-04-15;9;0;16921.10
2002-04-15;11;0;17144.50
2002-04-15;13;0;17017.30
2002-04-15;15;0;16613.70
2002-04-15;17;0;16059.20
2002-04-15;19;0;16196.80
2002-04-15;21;0;17927.90
2002-04-15;23;0;15407.80
2002-04-16;1;0;14358.20
2002-04-16;3;0;14224.60
2002-04-16;5;0;14520.10
2002-04-16;7;0;15768.10
2002-04-16;9;0;17075.10
2002-04-16;11;0;17053.30
2002-04-16;13;0;16904.60
2002-04-16;15;0;16585.50
2002-04-16;17;0;16110.60
2002-04-16;19;0;16046.30
2002-04-16;21;0;18027.70
2002-04-16;23;0;15667.00
2002-04-17;1;0;14426.30
2002-04-17;3;0;14461.40
2002-04-17;5;0;14604.60
2002-04-17;7;0;15822.40
2002-04-17;9;0;16937.30
2002-04-17;11;0;16836.40
2002-04-17;13;0;16728.10
2002-04-17;15;0;16234.30
2002-04-17;17;0;15472.10
2002-04-17;19;0;15688.40
2002-04-17;21;0;18074.10
2002-04-17;23;0;15518.70
2002-04-18;1;0;14622.50
2002-04-18;3;0;14256.30
2002-04-18;5;0;14494.30
2002-04-18;7;0;15584.40
2002-04-18;9;0;16812.10
2002-04-18;11;0;16817.00
2002-04-18;13;0;16704.70
2002-04-18;15;0;16122.70
2002-04-18;17;0;15627.50
2002-04-18;19;0;15698.30
2002-04-18;21;0;17741.30
2002-04-18;23;0;15312.80
2002-04-19;1;0;14460.50
2002-04-19;3;0;14067.40
2002-04-19;5;0;14377.30
2002-04-19;7;0;15295.30
2002-04-19;9;0;16625.10
2002-04-19;11;0;16476.60
2002-04-19;13;0;16364.10
2002-04-19;15;0;16063.20
2002-04-19;17;0;15688.40
2002-04-19;19;0;15616.00
2002-04-19;21;0;17283.20
2002-04-19;23;0;15320.30
2002-04-20;1;0;13972.50
2002-04-20;3;0;13687.60
2002-04-20;5;0;13799.50
2002-04-20;7;0;13696.80
2002-04-20;9;0;14825.80
2002-04-20;11;0;15122.60
2002-04-20;13;0;14928.60
2002-04-20;15;0;14283.30
2002-04-20;17;0;13987.50
2002-04-20;19;0;14465.30
2002-04-20;21;0;16137.30
2002-04-20;23;0;14077.40
2002-04-21;1;0;12603.80
2002-04-21;3;0;12211.90
2002-04-21;5;0;12556.60
2002-04-21;7;0;11728.90
2002-04-21;9;0;12532.90
2002-04-21;11;0;12940.00
2002-04-21;13;0;12824.30
2002-04-21;15;0;12359.70
2002-04-21;17;0;12107.40
2002-04-21;19;0;12497.40
2002-04-21;21;0;14833.90
2002-04-21;23;0;13219.40
2002-04-22;1;0;12793.20
2002-04-22;3;0;12407.20
2002-04-22;5;0;12940.30
2002-04-22;7;0;14710.30
2002-04-22;9;0;16368.60
2002-04-22;11;0;16455.60
2002-04-22;13;0;16341.20
2002-04-22;15;0;15688.10
2002-04-22;17;0;15268.60
2002-04-22;19;0;14989.70
2002-04-22;21;0;17124.60
2002-04-22;23;0;14737.20
2002-04-23;1;0;14041.30
2002-04-23;3;0;13644.10
2002-04-23;5;0;13940.40
2002-04-23;7;0;14921.70
2002-04-23;9;0;16262.40
2002-04-23;11;0;16052.50
2002-04-23;13;0;15992.40
2002-04-23;15;0;15666.80
2002-04-23;17;0;15254.30
2002-04-23;19;0;15202.10
2002-04-23;21;0;17358.20
2002-04-23;23;0;14862.80
2002-04-24;1;0;13979.70
2002-04-24;3;0;13863.40
2002-04-24;5;0;14091.10
2002-04-24;7;0;14930.00
2002-04-24;9;0;16342.50
2002-04-24;11;0;16465.70
2002-04-24;13;0;16413.00
2002-04-24;15;0;15996.70
2002-04-24;17;0;15744.80
2002-04-24;19;0;15408.80
2002-04-24;21;0;17524.70
2002-04-24;23;0;14835.90
2002-04-25;1;0;14172.60
2002-04-25;3;0;13666.10
2002-04-25;5;0;13640.50
2002-04-25;7;0;14877.80
2002-04-25;9;0;16097.50
2002-04-25;11;0;16222.10
2002-04-25;13;0;16000.50
2002-04-25;15;0;15678.10
2002-04-25;17;0;15306.60
2002-04-25;19;0;15032.20
2002-04-25;21;0;17294.60
2002-04-25;23;0;14829.10
2002-04-26;1;0;14238.80
2002-04-26;3;0;13926.90
2002-04-26;5;0;13868.40
2002-04-26;7;0;14651.40
2002-04-26;9;0;16132.30
2002-04-26;11;0;15981.90
2002-04-26;13;0;16000.80
2002-04-26;15;0;15721.40
2002-04-26;17;0;15176.70
2002-04-26;19;0;14973.50
2002-04-26;21;0;16830.20
2002-04-26;23;0;14973.30
2002-04-27;1;0;13628.40
2002-04-27;3;0;13379.40
2002-04-27;5;0;13073.60
2002-04-27;7;0;13282.40
2002-04-27;9;0;14534.20
2002-04-27;11;0;15185.50
2002-04-27;13;0;15099.20
2002-04-27;15;0;14628.70
2002-04-27;17;0;13987.20
2002-04-27;19;0;14002.20
2002-04-27;21;0;15807.70
2002-04-27;23;0;13987.70
2002-04-28;1;0;12130.40
2002-04-28;3;0;11909.00
2002-04-28;5;0;11876.50
2002-04-28;7;0;11937.70
2002-04-28;9;0;12481.20
2002-04-28;11;0;12670.80
2002-04-28;13;0;12563.10
2002-04-28;15;0;12096.10
2002-04-28;17;0;11517.20
2002-04-28;19;0;12310.20
2002-04-28;21;0;14579.70
2002-04-28;23;0;12963.80
2002-04-29;1;0;11943.10
2002-04-29;3;0;12088.90
2002-04-29;5;0;12173.40
2002-04-29;7;0;14524.20
2002-04-29;9;0;15372.00
2002-04-29;11;0;15527.10
2002-04-29;13;0;15245.40
2002-04-29;15;0;15139.30
2002-04-29;17;0;14772.70
2002-04-29;19;0;14761.80
2002-04-29;21;0;16587.40
2002-04-29;23;0;14269.30
2002-04-30;1;0;13281.50
2002-04-30;3;0;13147.20
2002-04-30;5;0;13055.90
2002-04-30;7;0;13776.40
2002-04-30;9;0;15197.50
2002-04-30;11;0;15338.10
2002-04-30;13;0;15233.20
2002-04-30;15;0;14897.00
2002-04-30;17;0;14466.50
2002-04-30;19;0;13980.80
2002-04-30;21;0;16072.60
2002-04-30;23;0;14311.60
2002-05-01;1;0;12090.30
2002-05-01;3;0;12274.20
2002-05-01;5;0;11991.00
2002-05-01;7;0;12099.20
2002-05-01;9;0;12715.80
2002-05-01;11;0;13023.40
2002-05-01;13;0;12828.00
2002-05-01;15;0;12273.20
2002-05-01;17;0;11667.80
2002-05-01;19;0;11716.90
2002-05-01;21;0;14386.40
2002-05-01;23;0;12663.40
2002-05-02;1;0;11384.00
2002-05-02;3;0;11504.70
2002-05-02;5;0;11121.70
2002-05-02;7;0;11951.00
2002-05-02;9;0;13023.20
2002-05-02;11;0;13228.00
2002-05-02;13;0;13185.30
2002-05-02;15;0;13208.40
2002-05-02;17;0;12763.30
2002-05-02;19;0;12505.80
2002-05-02;21;0;14660.60
2002-05-02;23;0;12919.10
2002-05-03;1;0;11186.50
2002-05-03;3;0;11164.90
2002-05-03;5;0;10840.40
2002-05-03;7;0;10652.80
2002-05-03;9;0;11347.40
2002-05-03;11;0;11664.80
2002-05-03;13;0;11571.80
2002-05-03;15;0;11089.80
2002-05-03;17;0;10823.50
2002-05-03;19;0;10818.50
2002-05-03;21;0;13131.10
2002-05-03;23;0;12037.40
2002-05-04;1;0;10447.10
2002-05-04;3;0;10604.30
2002-05-04;5;0;10318.80
2002-05-04;7;0;11486.40
2002-05-04;9;0;12441.00
2002-05-04;11;0;12905.20
2002-05-04;13;0;12808.10
2002-05-04;15;0;12601.50
2002-05-04;17;0;12320.30
2002-05-04;19;0;12201.70
2002-05-04;21;0;14129.60
2002-05-04;23;0;12425.40
2002-05-05;1;0;10652.90
2002-05-05;3;0;10507.50
2002-05-05;5;0;10310.20
2002-05-05;7;0;10600.80
2002-05-05;9;0;10934.60
2002-05-05;11;0;11490.00
2002-05-05;13;0;11408.50
2002-05-05;15;0;10978.40
2002-05-05;17;0;10991.60
2002-05-05;19;0;11296.60
2002-05-05;21;0;13261.20
2002-05-05;23;0;11906.20
2002-05-06;1;0;11161.00
2002-05-06;3;0;11246.60
2002-05-06;5;0;10974.80
2002-05-06;7;0;13262.30
2002-05-06;9;0;14794.00
2002-05-06;11;0;15017.20
2002-05-06;13;0;15108.10
2002-05-06;15;0;14954.40
2002-05-06;17;0;14728.20
2002-05-06;19;0;14450.80
2002-05-06;21;0;16216.30
2002-05-06;23;0;14027.00
2002-05-07;1;0;12946.50
2002-05-07;3;0;12658.80
2002-05-07;5;0;12220.10
2002-05-07;7;0;13811.00
2002-05-07;9;0;15255.00
2002-05-07;11;0;15501.00
2002-05-07;13;0;15536.70
2002-05-07;15;0;15235.50
2002-05-07;17;0;14863.80
2002-05-07;19;0;14485.80
2002-05-07;21;0;16551.70
2002-05-07;23;0;14231.20
2002-05-08;1;0;12768.80
2002-05-08;3;0;12966.80
2002-05-08;5;0;12541.00
2002-05-08;7;0;13861.20
2002-05-08;9;0;15369.10
2002-05-08;11;0;15467.30
2002-05-08;13;0;15608.70
2002-05-08;15;0;15329.30
2002-05-08;17;0;14943.90
2002-05-08;19;0;14383.80
2002-05-08;21;0;16424.80
2002-05-08;23;0;14453.40
2002-05-09;1;0;13039.40
2002-05-09;3;0;12984.40
2002-05-09;5;0;12529.50
2002-05-09;7;0;13797.50
2002-05-09;9;0;15207.70
2002-05-09;11;0;15243.70
2002-05-09;13;0;15337.80
2002-05-09;15;0;15246.20
2002-05-09;17;0;14655.20
2002-05-09;19;0;14297.60
2002-05-09;21;0;16226.60
2002-05-09;23;0;14478.20
2002-05-10;1;0;13306.00
2002-05-10;3;0;13278.70
2002-05-10;5;0;12638.80
2002-05-10;7;0;13829.10
2002-05-10;9;0;15404.00
2002-05-10;11;0;15536.90
2002-05-10;13;0;15658.00
2002-05-10;15;0;15407.70
2002-05-10;17;0;15001.80
2002-05-10;19;0;14575.30
2002-05-10;21;0;16099.80
2002-05-10;23;0;14460.60
2002-05-11;1;0;12971.30
2002-05-11;3;0;12765.20
2002-05-11;5;0;12211.70
2002-05-11;7;0;12750.80
2002-05-11;9;0;14075.90
2002-05-11;11;0;14526.10
2002-05-11;13;0;14458.80
2002-05-11;15;0;13791.10
2002-05-11;17;0;13573.60
2002-05-11;19;0;13551.20
2002-05-11;21;0;15065.80
2002-05-11;23;0;13559.30
2002-05-12;1;0;11596.00
2002-05-12;3;0;11554.00
2002-05-12;5;0;10727.80
2002-05-12;7;0;11309.80
2002-05-12;9;0;11538.50
2002-05-12;11;0;11970.10
2002-05-12;13;0;11878.60
2002-05-12;15;0;11505.80
2002-05-12;17;0;11355.70
2002-05-12;19;0;11440.60
2002-05-12;21;0;13353.10
2002-05-12;23;0;12326.90
2002-05-13;1;0;11082.40
2002-05-13;3;0;11039.70
2002-05-13;5;0;10748.80
2002-05-13;7;0;13259.10
2002-05-13;9;0;15041.50
2002-05-13;11;0;15172.70
2002-05-13;13;0;15529.60
2002-05-13;15;0;15283.20
2002-05-13;17;0;14811.90
2002-05-13;19;0;14472.30
2002-05-13;21;0;16016.40
2002-05-13;23;0;14225.60
2002-05-14;1;0;12555.10
2002-05-14;3;0;12355.10
2002-05-14;5;0;11850.90
2002-05-14;7;0;13887.30
2002-05-14;9;0;15324.30
2002-05-14;11;0;15563.50
2002-05-14;13;0;15620.60
2002-05-14;15;0;15429.60
2002-05-14;17;0;15450.00
2002-05-14;19;0;14856.10
2002-05-14;21;0;16212.00
2002-05-14;23;0;14220.60
2002-05-15;1;0;12862.20
2002-05-15;3;0;13124.20
2002-05-15;5;0;12753.90
2002-05-15;7;0;14292.50
2002-05-15;9;0;15334.00
2002-05-15;11;0;15452.60
2002-05-15;13;0;15599.10
2002-05-15;15;0;15378.90
2002-05-15;17;0;14753.80
2002-05-15;19;0;14488.60
2002-05-15;21;0;15971.40
2002-05-15;23;0;14502.40
2002-05-16;1;0;13047.30
2002-05-16;3;0;13057.30
2002-05-16;5;0;12588.10
2002-05-16;7;0;13869.70
2002-05-16;9;0;15282.20
2002-05-16;11;0;15537.40
2002-05-16;13;0;15589.70
2002-05-16;15;0;15364.90
2002-05-16;17;0;14956.00
2002-05-16;19;0;14336.20
2002-05-16;21;0;16007.70
2002-05-16;23;0;14346.30
2002-05-17;1;0;13204.70
2002-05-17;3;0;13041.20
2002-05-17;5;0;12406.80
2002-05-17;7;0;13906.10
2002-05-17;9;0;15144.30
2002-05-17;11;0;15435.90
2002-05-17;13;0;15503.50
2002-05-17;15;0;15298.10
2002-05-17;17;0;15175.60
2002-05-17;19;0;14587.30
2002-05-17;21;0;15705.00
2002-05-17;23;0;14486.30
2002-05-18;1;0;12743.30
2002-05-18;3;0;12878.70
2002-05-18;5;0;12232.10
2002-05-18;7;0;12591.30
2002-05-18;9;0;13899.50
2002-05-18;11;0;14433.00
2002-05-18;13;0;14179.40
2002-05-18;15;0;13564.80
2002-05-18;17;0;13129.20
2002-05-18;19;0;13132.60
2002-05-18;21;0;14329.70
2002-05-18;23;0;13365.90
2002-05-19;1;0;11762.30
2002-05-19;3;0;11531.50
2002-05-19;5;0;10658.10
2002-05-19;7;0;10898.80
2002-05-19;9;0;11561.00
2002-05-19;11;0;11930.60
2002-05-19;13;0;11764.20
2002-05-19;15;0;11171.70
2002-05-19;17;0;11111.40
2002-05-19;19;0;11430.10
2002-05-19;21;0;13130.40
2002-05-19;23;0;12092.00
2002-05-20;1;0;11466.10
2002-05-20;3;0;11583.50
2002-05-20;5;0;11286.20
2002-05-20;7;0;13461.90
2002-05-20;9;0;14713.60
2002-05-20;11;0;15024.20
2002-05-20;13;0;15069.10
2002-05-20;15;0;14763.80
2002-05-20;17;0;14428.10
2002-05-20;19;0;14160.70
2002-05-20;21;0;15232.70
2002-05-20;23;0;14052.00
2002-05-21;1;0;12015.80
2002-05-21;3;0;12795.60
2002-05-21;5;0;12147.30
2002-05-21;7;0;13721.40
2002-05-21;9;0;15122.90
2002-05-21;11;0;15347.20
2002-05-21;13;0;15269.10
2002-05-21;15;0;15102.90
2002-05-21;17;0;14689.20
2002-05-21;19;0;14166.40
2002-05-21;21;0;15471.30
2002-05-21;23;0;14217.00
2002-05-22;1;0;12302.60
2002-05-22;3;0;12954.50
2002-05-22;5;0;12598.70
2002-05-22;7;0;13801.80
2002-05-22;9;0;15425.30
2002-05-22;11;0;15376.30
2002-05-22;13;0;15461.00
2002-05-22;15;0;15241.30
2002-05-22;17;0;14849.70
2002-05-22;19;0;14372.50
2002-05-22;21;0;15653.50
2002-05-22;23;0;14616.50
2002-05-23;1;0;12690.00
2002-05-23;3;0;12584.50
2002-05-23;5;0;12429.20
2002-05-23;7;0;13763.00
2002-05-23;9;0;15346.80
2002-05-23;11;0;15497.80
2002-05-23;13;0;15651.50
2002-05-23;15;0;15406.20
2002-05-23;17;0;15112.00
2002-05-23;19;0;14366.10
2002-05-23;21;0;15557.00
2002-05-23;23;0;14534.00
2002-05-24;1;0;12983.70
2002-05-24;3;0;12866.90
2002-05-24;5;0;12279.40
2002-05-24;7;0;13835.60
2002-05-24;9;0;15355.10
2002-05-24;11;0;15532.80
2002-05-24;13;0;15687.90
2002-05-24;15;0;15367.10
2002-05-24;17;0;15176.50
2002-05-24;19;0;14786.60
2002-05-24;21;0;15449.10
2002-05-24;23;0;14614.40
2002-05-25;1;0;12702.00
2002-05-25;3;0;12479.60
2002-05-25;5;0;12158.70
2002-05-25;7;0;12786.30
2002-05-25;9;0;13992.20
2002-05-25;11;0;14492.30
2002-05-25;13;0;14428.20
2002-05-25;15;0;13871.50
2002-05-25;17;0;13614.00
2002-05-25;19;0;13490.40
2002-05-25;21;0;14352.10
2002-05-25;23;0;13415.30
2002-05-26;1;0;11328.70
2002-05-26;3;0;11363.60
2002-05-26;5;0;11081.00
2002-05-26;7;0;11364.00
